model-1578457242,1578457295.376,0.69,0.1963,0.68,0.2043,2
model-1578457242,1578457295.47,0.67,0.192,0.69,0.2046,2
model-1578457242,1578457295.563,0.59,0.2276,0.66,0.2055,2
model-1578457242,1578457295.672,0.74,0.2068,0.69,0.2058,2
model-1578457242,1578457295.771,0.74,0.178,0.68,0.2072,2
model-1578457242,1578457295.864,0.68,0.2107,0.66,0.2074,2
model-1578457242,1578457295.976,0.64,0.208,0.68,0.2069,2
model-1578457242,1578457296.077,0.77,0.1806,0.69,0.2034,2
model-1578457242,1578457296.169,0.69,0.1961,0.7,0.2005,2
model-1578457242,1578457296.265,0.73,0.1902,0.72,0.1993,2
model-1578457242,1578457296.359,0.77,0.1787,0.69,0.2009,2
model-1578457242,1578457296.45,0.73,0.1953,0.7,0.2081,2
model-1578457242,1578457296.543,0.72,0.1979,0.7,0.2144,2
model-1578457242,1578457296.637,0.66,0.2215,0.69,0.2036,2
model-1578457242,1578457296.73,0.73,0.1909,0.66,0.2004,2
model-1578457242,1578457296.829,0.74,0.1744,0.62,0.2057,2
model-1578457242,1578457296.949,0.67,0.185,0.63,0.2086,2
model-1578457242,1578457297.05,0.75,0.1689,0.64,0.2068,2
model-1578457242,1578457297.144,0.75,0.1852,0.65,0.2074,2
model-1578457242,1578457297.239,0.74,0.1919,0.65,0.203,2
model-1578457242,1578457297.348,0.71,0.1732,0.65,0.2003,2
model-1578457242,1578457297.442,0.79,0.1675,0.67,0.1971,2
model-1578457242,1578457297.536,0.74,0.1774,0.68,0.1953,2
model-1578457242,1578457297.632,0.78,0.149,0.68,0.1956,2
model-1578457242,1578457297.735,0.66,0.215,0.7,0.1942,2
model-1578457242,1578457297.834,0.67,0.207,0.71,0.1942,2
model-1578457242,1578457297.93,0.69,0.1954,0.68,0.1938,2
model-1578457242,1578457298.023,0.7,0.1902,0.71,0.1955,2
model-1578457242,1578457298.116,0.72,0.1947,0.68,0.1985,2
model-1578457242,1578457298.207,0.72,0.1941,0.68,0.2014,2
model-1578457242,1578457298.321,0.69,0.215,0.69,0.1981,2
model-1578457242,1578457298.417,0.72,0.1787,0.71,0.1949,2
model-1578457242,1578457298.51,0.69,0.1984,0.71,0.1932,2
model-1578457242,1578457298.601,0.82,0.1421,0.67,0.1937,2
model-1578457242,1578457298.7,0.77,0.1674,0.69,0.1946,2
model-1578457242,1578457298.793,0.68,0.2106,0.68,0.1965,2
model-1578457242,1578457298.886,0.67,0.2054,0.71,0.1944,2
model-1578457242,1578457298.995,0.72,0.1931,0.7,0.1964,2
model-1578457242,1578457299.103,0.71,0.1903,0.72,0.1938,2
model-1578457242,1578457299.204,0.77,0.1785,0.7,0.1912,2
model-1578457242,1578457299.299,0.68,0.1909,0.72,0.1925,2
model-1578457242,1578457299.394,0.76,0.1807,0.72,0.1936,2
model-1578457242,1578457299.486,0.71,0.1809,0.7,0.2003,2
model-1578457242,1578457299.583,0.68,0.2034,0.7,0.2101,2
model-1578457242,1578457299.675,0.72,0.1827,0.69,0.2134,2
model-1578457242,1578457299.767,0.71,0.21,0.71,0.2085,2
model-1578457242,1578457299.861,0.72,0.2037,0.72,0.2069,2
model-1578457242,1578457299.961,0.66,0.2002,0.7,0.2025,2
model-1578457242,1578457300.062,0.63,0.2139,0.68,0.1967,2
model-1578457242,1578457300.154,0.76,0.1923,0.7,0.1962,2
model-1578457242,1578457300.248,0.69,0.195,0.71,0.1973,2
model-1578457242,1578457300.342,0.78,0.1659,0.7,0.1975,2
model-1578457242,1578457300.439,0.76,0.1763,0.69,0.1966,2
model-1578457242,1578457300.54,0.81,0.1561,0.68,0.1954,2
model-1578457242,1578457300.643,0.8,0.1616,0.73,0.1911,2
model-1578457242,1578457300.735,0.75,0.1732,0.7,0.191,2
model-1578457242,1578457300.83,0.75,0.1796,0.69,0.1986,2
model-1578457242,1578457300.924,0.67,0.2065,0.69,0.2028,2
model-1578457242,1578457301.016,0.65,0.1943,0.7,0.1984,2
model-1578457242,1578457301.112,0.74,0.1555,0.73,0.1945,2
model-1578457242,1578457301.204,0.81,0.155,0.65,0.1968,2
model-1578457242,1578457301.309,0.69,0.1841,0.66,0.1972,2
model-1578457242,1578457301.419,0.74,0.1854,0.67,0.1971,2
model-1578457242,1578457301.512,0.76,0.1643,0.71,0.1965,2
model-1578457242,1578457301.605,0.68,0.2065,0.72,0.1959,2
model-1578457242,1578457301.696,0.69,0.1957,0.75,0.1947,2
model-1578457242,1578457301.799,0.7,0.2064,0.73,0.1914,2
model-1578457242,1578457301.896,0.74,0.1961,0.74,0.1889,2
model-1578457242,1578457301.993,0.68,0.1777,0.75,0.1874,2
model-1578457242,1578457302.086,0.78,0.1544,0.73,0.1898,2
model-1578457242,1578457302.179,0.66,0.1927,0.7,0.1915,2
model-1578457242,1578457302.277,0.78,0.1607,0.72,0.1867,2
model-1578457242,1578457302.384,0.71,0.1865,0.68,0.1899,2
model-1578457242,1578457302.485,0.69,0.1946,0.71,0.1887,2
model-1578457242,1578457302.589,0.77,0.1581,0.73,0.189,2
model-1578457242,1578457302.68,0.74,0.1617,0.73,0.189,2
model-1578457242,1578457302.783,0.75,0.1704,0.72,0.1878,2
model-1578457242,1578457302.876,0.73,0.1995,0.68,0.1876,2
model-1578457242,1578457302.973,0.73,0.1886,0.69,0.1868,2
model-1578457242,1578457303.066,0.69,0.1981,0.69,0.1867,2
model-1578457242,1578457303.161,0.75,0.1806,0.71,0.1953,2
model-1578457242,1578457303.254,0.7,0.195,0.71,0.1912,2
model-1578457242,1578457303.35,0.69,0.1939,0.72,0.1883,2
model-1578457242,1578457303.442,0.74,0.1523,0.68,0.1896,2
model-1578457242,1578457303.537,0.76,0.1624,0.69,0.1978,2
model-1578457242,1578457303.628,0.79,0.1581,0.67,0.2049,2
model-1578457242,1578457303.724,0.74,0.1885,0.67,0.205,2
model-1578457242,1578457303.816,0.74,0.1777,0.69,0.2017,2
model-1578457242,1578457303.925,0.7,0.1796,0.67,0.2044,2
model-1578457242,1578457304.032,0.72,0.1798,0.66,0.2194,2
model-1578457242,1578457304.134,0.73,0.1812,0.65,0.2283,2
model-1578457242,1578457304.234,0.7,0.2105,0.66,0.2197,2
model-1578457242,1578457304.331,0.79,0.1631,0.67,0.2115,2
model-1578457242,1578457304.422,0.76,0.1882,0.68,0.2055,2
model-1578457242,1578457304.516,0.68,0.1964,0.67,0.203,2
model-1578457242,1578457304.609,0.77,0.168,0.66,0.2084,2
model-1578457242,1578457304.701,0.72,0.1897,0.67,0.2089,2
model-1578457242,1578457304.797,0.74,0.1595,0.72,0.1998,2
model-1578457242,1578457304.891,0.73,0.1808,0.7,0.1941,2
model-1578457242,1578457304.996,0.76,0.1568,0.69,0.1961,2
model-1578457242,1578457305.09,0.76,0.1896,0.7,0.2017,2
model-1578457242,1578457305.183,0.8,0.1484,0.7,0.2052,2
model-1578457242,1578457305.279,0.78,0.1653,0.71,0.1986,2
model-1578457242,1578457305.375,0.68,0.185,0.7,0.1939,2
model-1578457242,1578457305.468,0.77,0.1537,0.7,0.1947,2
model-1578457242,1578457305.569,0.74,0.1756,0.68,0.1956,2
model-1578457242,1578457305.663,0.77,0.154,0.66,0.1971,2
model-1578457242,1578457305.769,0.72,0.1871,0.67,0.1977,2
model-1578457242,1578457305.865,0.67,0.2296,0.65,0.1966,2
model-1578457242,1578457305.96,0.76,0.1701,0.66,0.1969,2
model-1578457242,1578457306.056,0.68,0.2123,0.67,0.1976,2
model-1578457242,1578457306.151,0.72,0.1803,0.71,0.1988,2
model-1578457242,1578457306.245,0.76,0.1789,0.66,0.1981,2
model-1578457242,1578457306.339,0.8,0.1557,0.69,0.1953,2
model-1578457242,1578457306.431,0.84,0.1348,0.68,0.1948,2
model-1578457242,1578457306.523,0.69,0.2002,0.68,0.1959,2
model-1578457242,1578457306.616,0.73,0.1722,0.65,0.1998,2
model-1578457242,1578457306.708,0.69,0.2078,0.67,0.1947,2
model-1578457242,1578457306.802,0.69,0.1659,0.69,0.1938,2
model-1578457242,1578457306.91,0.74,0.1754,0.68,0.1932,2
model-1578457242,1578457307.006,0.74,0.1749,0.67,0.1942,2
model-1578457242,1578457307.097,0.72,0.1763,0.69,0.1925,2
model-1578457242,1578457307.196,0.83,0.1384,0.7,0.1923,2
model-1578457242,1578457307.288,0.79,0.1525,0.72,0.203,2
model-1578457242,1578457307.386,0.7,0.1927,0.69,0.1962,2
model-1578457242,1578457307.48,0.75,0.1662,0.7,0.1881,2
model-1578457242,1578457307.573,0.76,0.1679,0.72,0.1898,2
model-1578457242,1578457307.664,0.77,0.1739,0.73,0.1879,2
model-1578457242,1578457307.763,0.73,0.181,0.69,0.1877,2
model-1578457242,1578457307.858,0.74,0.1509,0.7,0.1914,2
model-1578457242,1578457307.953,0.69,0.211,0.7,0.1928,2
model-1578457242,1578457308.052,0.76,0.1664,0.7,0.1896,2
model-1578457242,1578457308.16,0.74,0.181,0.72,0.1878,2
model-1578457242,1578457308.252,0.72,0.1743,0.72,0.1893,2
model-1578457242,1578457308.357,0.7,0.1898,0.68,0.1904,2
model-1578457242,1578457308.46,0.78,0.1495,0.72,0.1921,2
model-1578457242,1578457308.553,0.75,0.1725,0.71,0.1921,2
model-1578457242,1578457308.645,0.72,0.1721,0.68,0.1936,2
model-1578457242,1578457308.737,0.77,0.1624,0.71,0.2,2
model-1578457242,1578457308.836,0.72,0.1846,0.71,0.1999,2
model-1578457242,1578457308.933,0.74,0.17,0.7,0.1948,2
model-1578457242,1578457309.024,0.71,0.1835,0.68,0.1908,2
model-1578457242,1578457309.12,0.69,0.2138,0.69,0.1905,2
model-1578457242,1578457309.214,0.7,0.1806,0.71,0.1877,2
model-1578457242,1578457309.323,0.8,0.1519,0.71,0.1866,2
model-1578457242,1578457309.415,0.76,0.1649,0.71,0.1861,2
model-1578457242,1578457309.511,0.68,0.1967,0.72,0.1843,2
model-1578457242,1578457309.606,0.75,0.1686,0.72,0.184,2
model-1578457242,1578457309.7,0.78,0.1661,0.72,0.1827,2
model-1578457242,1578457309.768,0.75,0.1848,0.69,0.1858,2
model-1578457242,1578457309.863,0.73,0.1845,0.71,0.1881,3
model-1578457242,1578457309.958,0.68,0.1901,0.7,0.1853,3
model-1578457242,1578457310.054,0.73,0.1713,0.73,0.1807,3
model-1578457242,1578457310.161,0.76,0.1768,0.76,0.1815,3
model-1578457242,1578457310.255,0.66,0.2116,0.73,0.1822,3
model-1578457242,1578457310.355,0.79,0.1622,0.73,0.1829,3
model-1578457242,1578457310.451,0.73,0.1951,0.74,0.1839,3
model-1578457242,1578457310.549,0.71,0.1824,0.74,0.1838,3
model-1578457242,1578457310.645,0.77,0.1456,0.73,0.186,3
model-1578457242,1578457310.742,0.74,0.1739,0.69,0.1905,3
model-1578457242,1578457310.838,0.71,0.1744,0.71,0.1884,3
model-1578457242,1578457310.933,0.69,0.2066,0.71,0.182,3
model-1578457242,1578457311.036,0.8,0.1528,0.73,0.184,3
model-1578457242,1578457311.13,0.73,0.1818,0.71,0.1925,3
model-1578457242,1578457311.221,0.71,0.1644,0.71,0.1951,3
model-1578457242,1578457311.327,0.65,0.21,0.72,0.1828,3
model-1578457242,1578457311.443,0.67,0.1853,0.73,0.1781,3
model-1578457242,1578457311.536,0.64,0.204,0.73,0.1822,3
model-1578457242,1578457311.628,0.71,0.1809,0.74,0.1822,3
model-1578457242,1578457311.724,0.74,0.1724,0.77,0.1839,3
model-1578457242,1578457311.816,0.74,0.1544,0.69,0.1951,3
model-1578457242,1578457311.921,0.77,0.1818,0.67,0.208,3
model-1578457242,1578457312.013,0.79,0.1472,0.64,0.2173,3
model-1578457242,1578457312.108,0.72,0.1815,0.66,0.2065,3
model-1578457242,1578457312.201,0.73,0.178,0.74,0.1864,3
model-1578457242,1578457312.295,0.77,0.173,0.72,0.1804,3
model-1578457242,1578457312.398,0.79,0.1619,0.73,0.1852,3
model-1578457242,1578457312.49,0.78,0.1615,0.72,0.1911,3
model-1578457242,1578457312.588,0.73,0.1821,0.73,0.188,3
model-1578457242,1578457312.682,0.76,0.165,0.73,0.1824,3
model-1578457242,1578457312.774,0.79,0.1647,0.66,0.2228,3
model-1578457242,1578457312.868,0.66,0.2,0.62,0.2411,3
model-1578457242,1578457312.96,0.75,0.1468,0.6,0.2252,3
model-1578457242,1578457313.063,0.66,0.1908,0.71,0.1935,3
model-1578457242,1578457313.154,0.75,0.1856,0.66,0.2057,3
model-1578457242,1578457313.247,0.65,0.2139,0.72,0.1943,3
model-1578457242,1578457313.342,0.77,0.1783,0.72,0.1875,3
model-1578457242,1578457313.438,0.72,0.1896,0.72,0.1886,3
model-1578457242,1578457313.53,0.68,0.1978,0.7,0.1889,3
model-1578457242,1578457313.638,0.79,0.1437,0.71,0.188,3
model-1578457242,1578457313.73,0.79,0.1432,0.74,0.185,3
model-1578457242,1578457313.844,0.69,0.1913,0.75,0.183,3
model-1578457242,1578457313.944,0.74,0.1762,0.77,0.182,3
model-1578457242,1578457314.038,0.75,0.1618,0.75,0.184,3
model-1578457242,1578457314.134,0.71,0.1819,0.76,0.183,3
model-1578457242,1578457314.228,0.76,0.1713,0.73,0.1835,3
model-1578457242,1578457314.325,0.7,0.1925,0.72,0.1861,3
model-1578457242,1578457314.428,0.7,0.1974,0.72,0.1877,3
model-1578457242,1578457314.519,0.76,0.1775,0.72,0.1882,3
model-1578457242,1578457314.623,0.67,0.1913,0.7,0.1877,3
model-1578457242,1578457314.716,0.69,0.2031,0.7,0.2,3
model-1578457242,1578457314.813,0.77,0.1705,0.7,0.2057,3
model-1578457242,1578457314.905,0.67,0.1936,0.69,0.1964,3
model-1578457242,1578457314.997,0.72,0.1781,0.7,0.1925,3
model-1578457242,1578457315.091,0.69,0.1949,0.68,0.2019,3
model-1578457242,1578457315.183,0.72,0.1876,0.66,0.2052,3
model-1578457242,1578457315.277,0.72,0.1644,0.67,0.2036,3
model-1578457242,1578457315.379,0.66,0.2135,0.71,0.193,3
model-1578457242,1578457315.475,0.78,0.1719,0.7,0.1897,3
model-1578457242,1578457315.574,0.73,0.1781,0.69,0.1946,3
model-1578457242,1578457315.668,0.83,0.1296,0.7,0.2001,3
model-1578457242,1578457315.772,0.71,0.181,0.7,0.1919,3
model-1578457242,1578457315.868,0.78,0.154,0.73,0.1817,3
model-1578457242,1578457315.965,0.72,0.1757,0.73,0.1792,3
model-1578457242,1578457316.07,0.76,0.1849,0.72,0.1785,3
model-1578457242,1578457316.166,0.81,0.1315,0.72,0.1781,3
model-1578457242,1578457316.263,0.7,0.1965,0.72,0.1806,3
model-1578457242,1578457316.36,0.75,0.1589,0.73,0.1824,3
model-1578457242,1578457316.452,0.72,0.1963,0.73,0.1803,3
model-1578457242,1578457316.545,0.74,0.1728,0.72,0.1815,3
model-1578457242,1578457316.636,0.77,0.1839,0.76,0.1841,3
model-1578457242,1578457316.731,0.71,0.1941,0.74,0.1803,3
model-1578457242,1578457316.827,0.75,0.168,0.71,0.1883,3
model-1578457242,1578457316.93,0.72,0.1743,0.71,0.1946,3
model-1578457242,1578457317.023,0.72,0.1949,0.72,0.1889,3
model-1578457242,1578457317.117,0.7,0.201,0.75,0.1837,3
model-1578457242,1578457317.21,0.76,0.1668,0.71,0.1827,3
model-1578457242,1578457317.33,0.68,0.1979,0.72,0.1877,3
model-1578457242,1578457317.424,0.75,0.1838,0.72,0.1879,3
model-1578457242,1578457317.517,0.77,0.1545,0.71,0.189,3
model-1578457242,1578457317.609,0.75,0.1772,0.74,0.187,3
model-1578457242,1578457317.703,0.64,0.2144,0.71,0.1826,3
model-1578457242,1578457317.798,0.77,0.1726,0.72,0.1786,3
model-1578457242,1578457317.898,0.74,0.1703,0.74,0.1763,3
model-1578457242,1578457317.993,0.75,0.1767,0.73,0.1757,3
model-1578457242,1578457318.087,0.8,0.1432,0.75,0.1784,3
model-1578457242,1578457318.18,0.76,0.1793,0.72,0.1848,3
model-1578457242,1578457318.278,0.75,0.1789,0.71,0.1899,3
model-1578457242,1578457318.378,0.75,0.1961,0.75,0.1777,3
model-1578457242,1578457318.483,0.73,0.1609,0.7,0.176,3
model-1578457242,1578457318.58,0.8,0.1659,0.71,0.1822,3
model-1578457242,1578457318.674,0.72,0.1656,0.71,0.1852,3
model-1578457242,1578457318.774,0.76,0.1596,0.72,0.1828,3
model-1578457242,1578457318.868,0.81,0.1562,0.72,0.1854,3
model-1578457242,1578457318.97,0.77,0.1724,0.73,0.1818,3
model-1578457242,1578457319.063,0.76,0.1532,0.75,0.1792,3
model-1578457242,1578457319.154,0.8,0.1411,0.75,0.1761,3
model-1578457242,1578457319.253,0.78,0.1575,0.73,0.1747,3
model-1578457242,1578457319.356,0.81,0.1277,0.74,0.1767,3
model-1578457242,1578457319.462,0.75,0.2006,0.76,0.1762,3
model-1578457242,1578457319.556,0.65,0.2055,0.75,0.1762,3
model-1578457242,1578457319.664,0.76,0.1657,0.72,0.1788,3
model-1578457242,1578457319.755,0.74,0.1584,0.72,0.184,3
model-1578457242,1578457319.848,0.7,0.1855,0.73,0.1871,3
model-1578457242,1578457319.946,0.77,0.1717,0.73,0.1902,3
model-1578457242,1578457320.054,0.73,0.189,0.73,0.1849,3
model-1578457242,1578457320.151,0.77,0.1613,0.72,0.1789,3
model-1578457242,1578457320.25,0.71,0.1973,0.72,0.1738,3
model-1578457242,1578457320.345,0.82,0.1327,0.74,0.1713,3
model-1578457242,1578457320.445,0.8,0.1531,0.73,0.1702,3
model-1578457242,1578457320.549,0.7,0.2034,0.75,0.1705,3
model-1578457242,1578457320.642,0.71,0.1838,0.71,0.1746,3
model-1578457242,1578457320.741,0.76,0.1763,0.72,0.1767,3
model-1578457242,1578457320.853,0.78,0.1676,0.73,0.1715,3
model-1578457242,1578457320.945,0.81,0.1434,0.73,0.1721,3
model-1578457242,1578457321.047,0.76,0.1635,0.74,0.1741,3
model-1578457242,1578457321.139,0.75,0.1712,0.71,0.1766,3
model-1578457242,1578457321.231,0.74,0.1583,0.73,0.1889,3
model-1578457242,1578457321.328,0.73,0.1678,0.7,0.2016,3
model-1578457242,1578457321.424,0.71,0.183,0.71,0.1957,3
model-1578457242,1578457321.524,0.75,0.1729,0.69,0.1872,3
model-1578457242,1578457321.617,0.78,0.1924,0.69,0.1877,3
model-1578457242,1578457321.724,0.72,0.1629,0.69,0.1895,3
model-1578457242,1578457321.823,0.7,0.1889,0.68,0.1863,3
model-1578457242,1578457321.917,0.8,0.164,0.69,0.1873,3
model-1578457242,1578457322.015,0.72,0.1741,0.7,0.1866,3
model-1578457242,1578457322.107,0.8,0.1416,0.7,0.1825,3
model-1578457242,1578457322.199,0.77,0.1623,0.74,0.1795,3
model-1578457242,1578457322.292,0.8,0.1417,0.73,0.1779,3
model-1578457242,1578457322.406,0.78,0.1463,0.75,0.1762,3
model-1578457242,1578457322.509,0.81,0.1437,0.77,0.1761,3
model-1578457242,1578457322.618,0.83,0.1508,0.75,0.1814,3
model-1578457242,1578457322.727,0.71,0.1847,0.76,0.1836,3
model-1578457242,1578457322.822,0.77,0.1541,0.74,0.1818,3
model-1578457242,1578457322.914,0.8,0.1376,0.77,0.18,3
model-1578457242,1578457323.007,0.77,0.141,0.75,0.1805,3
model-1578457242,1578457323.098,0.76,0.1547,0.74,0.179,3
model-1578457242,1578457323.202,0.78,0.1613,0.76,0.1775,3
model-1578457242,1578457323.294,0.81,0.1472,0.77,0.177,3
model-1578457242,1578457323.398,0.7,0.1791,0.79,0.1744,3
model-1578457242,1578457323.494,0.74,0.1693,0.79,0.172,3
model-1578457242,1578457323.6,0.72,0.1904,0.75,0.1717,3
model-1578457242,1578457323.693,0.74,0.1892,0.75,0.1704,3
model-1578457242,1578457323.785,0.78,0.1557,0.75,0.1697,3
model-1578457242,1578457323.886,0.83,0.1354,0.76,0.1695,3
model-1578457242,1578457323.984,0.7,0.1982,0.77,0.17,3
model-1578457242,1578457324.075,0.81,0.1288,0.74,0.1727,3
model-1578457242,1578457324.169,0.75,0.1554,0.74,0.1789,3
model-1578457242,1578457324.279,0.72,0.1692,0.72,0.1751,3
model-1578457242,1578457324.374,0.77,0.1396,0.72,0.1813,3
model-1578457242,1578457324.469,0.79,0.1534,0.71,0.1851,3
model-1578457242,1578457324.567,0.76,0.1483,0.72,0.1791,3
model-1578457242,1578457324.663,0.75,0.1645,0.72,0.1791,3
model-1578457242,1578457324.758,0.75,0.1725,0.71,0.1811,3
model-1578457242,1578457324.855,0.75,0.1666,0.73,0.1771,3
model-1578457242,1578457324.951,0.77,0.1679,0.74,0.1899,3
model-1578457242,1578457325.042,0.74,0.1797,0.73,0.1861,3
model-1578457242,1578457325.138,0.75,0.1669,0.78,0.1783,3
model-1578457242,1578457325.231,0.83,0.1232,0.75,0.1772,3
model-1578457242,1578457325.338,0.74,0.1678,0.7,0.1892,3
model-1578457242,1578457325.431,0.79,0.1486,0.72,0.198,3
model-1578457242,1578457325.525,0.75,0.1911,0.74,0.1906,3
model-1578457242,1578457325.622,0.77,0.1608,0.72,0.1819,3
model-1578457242,1578457325.718,0.73,0.1662,0.7,0.1848,3
model-1578457242,1578457325.814,0.78,0.1594,0.68,0.2,3
model-1578457242,1578457325.914,0.8,0.1621,0.67,0.2062,3
model-1578457242,1578457326.011,0.73,0.1872,0.67,0.1981,3
model-1578457242,1578457326.113,0.82,0.1447,0.7,0.1927,3
model-1578457242,1578457326.205,0.79,0.162,0.72,0.1874,3
model-1578457242,1578457326.298,0.76,0.1787,0.71,0.1815,3
model-1578457242,1578457326.404,0.78,0.1508,0.75,0.1827,3
model-1578457242,1578457326.498,0.73,0.1865,0.73,0.1865,3
model-1578457242,1578457326.594,0.81,0.1391,0.75,0.1855,3
model-1578457242,1578457326.687,0.77,0.1624,0.78,0.182,3
model-1578457242,1578457326.783,0.77,0.1438,0.73,0.1764,3
model-1578457242,1578457326.879,0.77,0.1631,0.74,0.1815,3
model-1578457242,1578457326.981,0.82,0.1281,0.67,0.1978,3
model-1578457242,1578457327.079,0.82,0.1496,0.67,0.2095,3
model-1578457242,1578457327.177,0.68,0.1946,0.69,0.2013,3
model-1578457242,1578457327.272,0.8,0.1461,0.73,0.1921,3
model-1578457242,1578457327.365,0.84,0.1397,0.72,0.189,3
model-1578457242,1578457327.472,0.84,0.1351,0.72,0.1895,3
model-1578457242,1578457327.565,0.73,0.1707,0.72,0.1913,3
model-1578457242,1578457327.67,0.66,0.2106,0.7,0.1911,3
model-1578457242,1578457327.778,0.78,0.1693,0.71,0.1863,3
model-1578457242,1578457327.876,0.69,0.2109,0.71,0.1893,3
model-1578457242,1578457327.968,0.77,0.165,0.71,0.1994,3
model-1578457242,1578457328.063,0.77,0.1779,0.7,0.1944,3
model-1578457242,1578457328.16,0.79,0.1512,0.72,0.1775,3
model-1578457242,1578457328.254,0.85,0.1189,0.79,0.1729,3
model-1578457242,1578457328.361,0.77,0.1832,0.77,0.1734,3
model-1578457242,1578457328.455,0.71,0.1755,0.76,0.1716,3
model-1578457242,1578457328.554,0.74,0.1747,0.77,0.1713,3
model-1578457242,1578457328.655,0.79,0.1574,0.76,0.1733,3
model-1578457242,1578457328.747,0.81,0.1485,0.71,0.1829,3
model-1578457242,1578457328.839,0.76,0.1661,0.64,0.1944,3
model-1578457242,1578457328.936,0.73,0.1748,0.69,0.1852,3
model-1578457242,1578457329.03,0.74,0.163,0.78,0.168,3
model-1578457242,1578457329.124,0.8,0.1412,0.77,0.1755,3
model-1578457242,1578457329.226,0.76,0.1739,0.74,0.1831,3
model-1578457242,1578457329.319,0.74,0.169,0.75,0.1804,3
model-1578457242,1578457329.433,0.74,0.1638,0.77,0.1722,3
model-1578457242,1578457329.533,0.81,0.1455,0.72,0.1723,3
model-1578457242,1578457329.626,0.79,0.1525,0.75,0.1748,3
model-1578457242,1578457329.718,0.82,0.1282,0.76,0.1773,3
model-1578457242,1578457329.811,0.7,0.2003,0.75,0.1768,3
model-1578457242,1578457329.905,0.77,0.1427,0.76,0.1751,3
model-1578457242,1578457330.006,0.75,0.1611,0.73,0.1753,3
model-1578457242,1578457330.104,0.8,0.1415,0.73,0.1839,3
model-1578457242,1578457330.201,0.73,0.1674,0.73,0.1853,3
model-1578457242,1578457330.304,0.77,0.1479,0.77,0.1785,3
model-1578457242,1578457330.402,0.73,0.1738,0.72,0.1722,3
model-1578457242,1578457330.494,0.76,0.15,0.75,0.1738,3
model-1578457242,1578457330.598,0.79,0.1464,0.71,0.1863,3
model-1578457242,1578457330.689,0.75,0.1746,0.71,0.1916,3
model-1578457242,1578457330.782,0.78,0.1666,0.7,0.1837,3
model-1578457242,1578457330.875,0.76,0.1728,0.76,0.1723,3
model-1578457242,1578457330.968,0.71,0.2008,0.79,0.1684,3
model-1578457242,1578457331.059,0.73,0.1779,0.77,0.1646,3
model-1578457242,1578457331.16,0.85,0.1208,0.79,0.1651,3
model-1578457242,1578457331.251,0.81,0.1533,0.78,0.1653,3
model-1578457242,1578457331.347,0.74,0.1792,0.8,0.1632,3
model-1578457242,1578457331.44,0.74,0.1681,0.8,0.1654,3
model-1578457242,1578457331.533,0.79,0.1512,0.79,0.1645,3
model-1578457242,1578457331.605,0.81,0.1693,0.8,0.1634,3
model-1578457242,1578457331.702,0.8,0.1672,0.79,0.1625,4
model-1578457242,1578457331.793,0.77,0.1642,0.81,0.1629,4
model-1578457242,1578457331.889,0.77,0.1389,0.8,0.1627,4
model-1578457242,1578457331.986,0.75,0.1644,0.8,0.1604,4
model-1578457242,1578457332.082,0.75,0.1726,0.8,0.1583,4
model-1578457242,1578457332.173,0.78,0.1571,0.78,0.1594,4
model-1578457242,1578457332.267,0.77,0.1713,0.76,0.1653,4
model-1578457242,1578457332.36,0.79,0.1649,0.76,0.1689,4
model-1578457242,1578457332.46,0.78,0.1457,0.77,0.1643,4
model-1578457242,1578457332.562,0.8,0.162,0.77,0.1632,4
model-1578457242,1578457332.655,0.76,0.1565,0.76,0.1692,4
model-1578457242,1578457332.77,0.72,0.1926,0.76,0.1672,4
model-1578457242,1578457332.866,0.77,0.1406,0.77,0.1611,4
model-1578457242,1578457332.957,0.75,0.1666,0.81,0.1572,4
model-1578457242,1578457333.05,0.76,0.157,0.78,0.1615,4
model-1578457242,1578457333.145,0.73,0.1716,0.79,0.1646,4
model-1578457242,1578457333.241,0.78,0.1719,0.79,0.167,4
model-1578457242,1578457333.345,0.73,0.196,0.79,0.1645,4
model-1578457242,1578457333.447,0.75,0.1563,0.75,0.1635,4
model-1578457242,1578457333.541,0.78,0.1552,0.76,0.1652,4
model-1578457242,1578457333.634,0.79,0.1353,0.75,0.1663,4
model-1578457242,1578457333.727,0.74,0.1661,0.76,0.167,4
model-1578457242,1578457333.819,0.81,0.1482,0.76,0.1713,4
model-1578457242,1578457333.915,0.79,0.1524,0.7,0.1805,4
model-1578457242,1578457334.021,0.76,0.1661,0.72,0.1793,4
model-1578457242,1578457334.119,0.77,0.1588,0.78,0.1673,4
model-1578457242,1578457334.214,0.77,0.1548,0.77,0.1623,4
model-1578457242,1578457334.309,0.83,0.1528,0.71,0.1735,4
model-1578457242,1578457334.406,0.75,0.1772,0.73,0.1792,4
model-1578457242,1578457334.502,0.73,0.166,0.75,0.162,4
model-1578457242,1578457334.594,0.79,0.1576,0.7,0.186,4
model-1578457242,1578457334.686,0.76,0.1657,0.65,0.2129,4
model-1578457242,1578457334.778,0.84,0.1206,0.64,0.2191,4
model-1578457242,1578457334.873,0.69,0.2023,0.68,0.1864,4
model-1578457242,1578457334.965,0.76,0.1636,0.73,0.1786,4
model-1578457242,1578457335.06,0.77,0.1613,0.68,0.1969,4
model-1578457242,1578457335.157,0.78,0.1594,0.66,0.2081,4
model-1578457242,1578457335.257,0.68,0.2064,0.7,0.193,4
model-1578457242,1578457335.353,0.74,0.1798,0.73,0.176,4
